,EDINETコード,開始日,終了日,報告日,証券コード,企業名,業種,営業利益,流動資産,流動負債,投資その他の資産,固定負債,事業価値,財産価値,株主価値,発行株数,1株価値,株価,株価日時,安全率
103,E02329,,,2022-02-14,7715,長野計器株式会社,精密機器,2880077000.0,33079832000.0,18451393000.0,11754059000.0,10243236000.0,28800770000.0,22692219400.0,41249753400.0,19432984.0,2122.666976929534,1238.0,2022-02-22 15:15:01,1.714593680880076
104,E36484,,,2021-12-10,4194,ビジョナル株式会社,情報・通信業,2536000000.0,31567000000.0,9133000000.0,2181000000.0,3357000000.0,25360000000.0,22788400000.0,44791400000.0,35858000.0,1249.1326900552178,7520.0,2022-02-22 15:15:00,0.1661080704860662
105,E02171,,,2022-02-14,6042,株式会社ニッキ,輸送用機器,769521000.0,7719264000.0,4185898000.0,1670482000.0,2904225000.0,7695210000.0,4366668400.0,9157653400.0,2000000.0,4578.8267,1974.0,2022-02-22 15:10:04,2.3195677304964537
106,E04926,,,2021-11-11,4665,株式会社ダスキン,サービス業,6346000000.0,73519000000.0,32637000000.0,60892000000.0,9300000000.0,63460000000.0,95246600000.0,149406600000.0,50994823.0,2929.838583810753,2767.0,2022-02-22 09:16:31,1.0588502290606263
107,E01886,,,2022-02-10,6924,岩崎電気株式会社,電気機器,1090000000.0,40066000000.0,12584000000.0,5748000000.0,17117000000.0,10900000000.0,30713200000.0,24496200000.0,7821950.0,3131.725464877684,2244.0,2022-02-22 09:00:00,1.3955995832788253
108,E04707,,,2022-02-14,4661,株式会社オリエンタルランド,サービス業,-1617000000.0,282510000000.0,130333000000.0,80210000000.0,215504000000.0,-16170000000.0,206320400000.0,-25353600000.0,363690160.0,-69.71208679387972,20450.0,2022-02-22 15:15:01,-0.00340890399970072
109,E04414,,,2022-02-10,9409,株式会社テレビ朝日ホールディングス,情報・通信業,16353000000.0,166848000000.0,61725000000.0,219273000000.0,40413000000.0,163530000000.0,312051000000.0,435168000000.0,108529000.0,4009.693261708852,1544.0,2022-02-22 09:00:00,2.596951594371018
110,E03217,,,2021-11-26,9983,株式会社ファーストリテイリング,小売業,208221000000.0,1724674000000.0,581012000000.0,186265000000.0,393532000000.0,2082210000000.0,1213724600000.0,2902402600000.0,106073656.0,27362.143527889715,63360.0,2022-02-22 15:15:01,0.43185201275078466
111,E02307,,,2022-02-14,6859,エスペック株式会社,電気機器,1172000000.0,40135000000.0,12132000000.0,5788000000.0,3060000000.0,11720000000.0,31364600000.0,40024600000.0,23781394.0,1683.0216092462872,1981.0,2022-02-22 15:15:01,0.8495818320274039
112,E01897,,,2021-11-12,6706,電気興業株式会社,電気機器,-281000000.0,40963000000.0,5972000000.0,8584000000.0,4321000000.0,-2810000000.0,42380600000.0,35249600000.0,14084845.0,2502.6615486361407,2349.0,2022-02-22 12:38:57,1.0654157295173012
113,E03245,,,2022-01-13,7450,株式会社サンデー,小売業,1183045000.0,13366483000.0,16971565000.0,4156512000.0,6272730000.0,11830450000.0,-2842883000.0,2714837000.0,10770100.0,252.07166135876176,1261.0,2022-02-22 09:00:00,0.19989822470956523
114,E33588,,,2021-11-12,6560,株式会社エル・ティー・エス,サービス業,444870000.0,3952747000.0,1950346000.0,362869000.0,775422000.0,4448700000.0,1975200800.0,5648478800.0,4336700.0,1302.483178453663,1927.0,2022-02-22 09:00:00,0.6759123915172096
115,E35340,,,2021-11-11,2982,株式会社ＡＤワークスグループ,不動産業,616930000.0,39551782000.0,6402870000.0,1059128000.0,20095843000.0,6169300000.0,32927466000.0,19000923000.0,45311064.0,419.34400392804724,141.0,2022-02-22 09:00:00,2.9740709498443065
116,E00887,,,2021-11-12,4463,日華化学株式会社,化学,2177000000.0,25402000000.0,14988000000.0,3280000000.0,11011000000.0,21770000000.0,10696400000.0,21455400000.0,17710000.0,1211.485036702428,758.0,2022-02-22 09:00:00,1.5982652199240475
117,E02628,,,2022-02-14,8107,株式会社キムラタン,繊維製品,-360259000.0,2249784000.0,1667228000.0,106397000.0,905819000.0,-3602590000.0,355507400.0,-4152901600.0,147460410.0,-28.162824177689455,18.0,2022-02-22 15:15:01,-1.5646013432049697
118,E05651,,,2022-02-09,3237,株式会社イントランス,不動産業,292413000.0,1913224000.0,345016000.0,19151000.0,329769000.0,2924130000.0,1518355800.0,4112716800.0,37131000.0,110.76234951926962,55.0,2022-02-22 15:15:00,2.0138609003503567
119,E03207,,,2021-11-15,9956,株式会社バローホールディングス,小売業,12458000000.0,109298000000.0,152530000000.0,56983000000.0,91164000000.0,124580000000.0,-16755000000.0,16661000000.0,53987499.0,308.60847990013394,2178.0,2022-02-22 15:15:02,0.14169351694221025
120,E37198,,,2022-02-14,7133,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ株式会社,小売業,345388000.0,1951247000.0,1351900000.0,144808000.0,266380000.0,3453880000.0,473775000.0,3661275000.0,3462200.0,1057.4995667494657,3950.0,2022-02-22 15:15:00,0.2677214093036622
121,E03281,,,2021-11-10,7872,エステールホールディングス株式会社,その他製品,-244000000.0,27205000000.0,11269000000.0,5778000000.0,10529000000.0,-2440000000.0,19460200000.0,6491200000.0,11459223.0,566.4607452006127,650.0,2022-02-22 15:15:02,0.8714780695394041
122,E02328,,,2022-01-14,6323,ローツェ株式会社,機械,10774391000.0,60111719000.0,27507071000.0,3852771000.0,8452553000.0,107743910000.0,30956004800.0,130247361800.0,17640000.0,7383.637290249433,10000.0,2022-02-22 15:15:02,0.7383637290249433
123,E27032,,,2021-11-10,4584,キッズウェル・バイオ株式会社,医薬品,-450932000.0,3203440000.0,1034080000.0,650919000.0,826263000.0,-4509320000.0,2613463000.0,-2722120000.0,31434047.0,-86.59782178222231,379.0,2022-02-22 11:35:01,-0.22849029493990056
124,E04976,,,2022-02-14,4662,株式会社フォーカスシステムズ,情報・通信業,1322166000.0,10294241000.0,4614339000.0,13458896000.0,4931020000.0,13221660000.0,18215930200.0,26506570200.0,16292942.0,1626.874397515194,894.0,2022-02-22 15:15:02,1.8197700195919395
125,E31977,,,2021-11-12,3927,株式会社フーバーブレイン,情報・通信業,-62115000.0,1633594000.0,417247000.0,257654000.0,384504000.0,-621150000.0,1390551600.0,384897600.0,5600200.0,68.72925966929752,628.0,2022-02-22 15:15:02,0.10944149628869032
126,E00909,,,2021-11-12,4623,株式会社アサヒペン,化学,594070000.0,10404524000.0,3549388000.0,3326231000.0,3168954000.0,5940700000.0,9471489400.0,12243235400.0,4623000.0,2648.33125675968,2024.0,2022-02-22 15:15:01,1.3084640596638735
127,E00036,,,2022-02-14,1515,日鉄鉱業株式会社,鉱業,12344000000.0,89752000000.0,48144000000.0,34915000000.0,24136000000.0,123440000000.0,66894200000.0,166198200000.0,8352319.0,19898.44975988106,6310.0,2022-02-22 13:58:56,3.153478567334558
128,E01529,,,2022-02-08,6391,株式会社加地テック,機械,310559000.0,5669917000.0,2229814000.0,400081000.0,585112000.0,3105590000.0,3394221200.0,5914699200.0,1718000.0,3442.7818393480793,4435.0,2022-02-22 09:00:00,0.7762754992893076
129,E00452,,,2022-02-10,2805,ヱスビー食品株式会社,食料品,7914000000.0,81705000000.0,52329000000.0,12967000000.0,22898000000.0,79140000000.0,31877200000.0,88119200000.0,13954234.0,6314.871887629231,3735.0,2022-02-22 15:15:02,1.6907287517079603
130,E00569,,,2022-02-14,3571,株式会社ソトー,繊維製品,-249630000.0,5234135000.0,1103998000.0,5317043000.0,1364452000.0,-2496300000.0,9226380400.0,5365628400.0,13933757.0,385.0812383192846,816.0,2022-02-22 15:15:00,0.47191328225402523
131,E02803,,,2022-01-14,7434,株式会社オータケ,卸売業,415857000.0,14122491000.0,6717050000.0,1849864000.0,1018022000.0,4158570000.0,7911895000.0,11052443000.0,4284500.0,2579.634263041195,1545.0,2022-02-22 15:10:04,1.6696661896706764
132,E05191,,,2022-02-04,4847,株式会社インテリジェント ウェイブ,情報・通信業,499774000.0,6196701000.0,2432807000.0,1974420000.0,663544000.0,4997740000.0,5251752600.0,9585948600.0,26340000.0,363.93123006833713,565.0,2022-02-22 14:59:00,0.6441260709174108
133,E27877,,,2021-12-22,3677,株式会社システム情報,情報・通信業,1618316000.0,5568949000.0,1784506000.0,1172122000.0,442214000.0,16183160000.0,4599663800.0,20340609800.0,23672000.0,859.2687478877999,998.0,2022-02-22 14:38:11,0.8609907293464929
134,E02459,,,2021-11-12,7851,カワセコンピュータサプライ株式会社,その他製品,53574000.0,2300186000.0,627617000.0,458098000.0,218847000.0,535740000.0,2005143600.0,2322036600.0,5160000.0,450.00709302325583,204.0,2022-02-22 15:15:02,2.2059171226630188
135,E02417,,,2022-01-27,9697,株式会社カプコン,情報・通信業,35096000000.0,141299000000.0,26561000000.0,12156000000.0,10251000000.0,350960000000.0,121581800000.0,462290800000.0,270892976.0,1706.5440633647142,2682.0,2022-02-22 09:00:00,0.6362953256393417
136,E02226,,,2022-02-14,7273,株式会社イクヨ,輸送用機器,50457000.0,6033079000.0,4337824000.0,372918000.0,2486307000.0,504570000.0,1200608200.0,-781128800.0,1538500.0,-507.72102697432564,1540.0,2022-02-22 15:15:01,-0.32968897855475693
137,E01780,,,2021-11-12,67620,ＴＤＫ株式会社,電気機器,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129590659.0,0.0,0.0,,0.0
138,E04850,,,2021-11-12,9696,株式会社ウィザス,サービス業,758403000.0,7273363000.0,6654670000.0,4167446000.0,2567676000.0,7584030000.0,3455205000.0,8471559000.0,10440000.0,811.4520114942529,750.0,2022-02-22 09:14:22,1.0819360153256705
139,E00839,,,2022-02-14,4222,児玉化学工業株式会社,化学,563281000.0,5742490000.0,7432371000.0,319165000.0,902571000.0,5632810000.0,-2857190200.0,1873048800.0,15671691.0,119.51797671355313,335.0,2022-02-22 14:22:49,0.35677007974194963
140,E35153,,,2022-02-10,2980,SREホールディングス株式会社,不動産業,977624000.0,16182831000.0,3374975000.0,773222000.0,5934956000.0,9776240000.0,12906083000.0,16747367000.0,15550237.0,1076.9846787544138,3390.0,2022-02-22 15:15:01,0.31769459550277696
141,E01699,,,2021-11-12,6297,鉱研工業株式会社,機械,195100000.0,6187350000.0,3182231000.0,149345000.0,2045802000.0,1951000000.0,2518017800.0,2423215800.0,8970111.0,270.1433460522395,447.0,2022-02-22 13:09:05,0.6043475303182092
142,E03346,,,2021-11-11,6836,ぷらっとホーム株式会社,電気機器,-65187000.0,718156000.0,264526000.0,49570000.0,40934000.0,-651870000.0,450294800.0,-242509200.0,1358800.0,-178.4730644686488,770.0,2022-02-22 15:15:01,-0.2317832006086348
143,E05720,,,2022-02-10,3857,株式会社ラック,情報・通信業,365254000.0,13401292000.0,8007657000.0,3051316000.0,1631434000.0,3652540000.0,6843419600.0,8864525600.0,26683120.0,332.21473350942466,735.0,2022-02-22 09:00:00,0.4519928347067002
144,E01244,,,2022-02-09,54860,日立金属株式会社,鉄鋼,0.0,524736000000.0,353000000000.0,0.0,0.0,0.0,101136000000.0,101136000000.0,428904352.0,235.80082488880876,0.0,,0.0
145,E02322,,,2021-11-12,77440,ノーリツ鋼機株式会社,精密機器,0.0,81799000000.0,41899000000.0,0.0,0.0,0.0,31520200000.0,31520200000.0,36190872.0,870.9433693667287,0.0,,0.0
146,E01222,,,2021-11-12,5288,アジアパイルホールディングス株式会社,ガラス・土石製品,1970000000.0,53608000000.0,35784000000.0,4090000000.0,4703000000.0,19700000000.0,14757200000.0,29754200000.0,38089792.0,781.1594245513338,428.0,2022-02-22 13:04:30,1.8251388424096584
147,E03345,,,2022-01-12,2651,株式会社ローソン,小売業,38651000000.0,665243000000.0,693101000000.0,209772000000.0,350847000000.0,386510000000.0,43293800000.0,78956800000.0,100300000.0,787.2063808574277,4880.0,2022-02-22 15:15:01,0.16131278296258764
148,E00242,,,2022-02-10,1828,田辺工業株式会社,建設業,2129960000.0,27984095000.0,16787951000.0,1218369000.0,1954963000.0,21299600000.0,9056922800.0,28401559800.0,10728000.0,2647.4235458612975,909.0,2022-02-22 15:15:01,2.9124571461620437
149,E00889,,,2021-11-11,4962,互応化学工業株式会社,化学,352060000.0,8776076000.0,1690680000.0,1239728000.0,715665000.0,3520600000.0,7986988000.0,10791923000.0,6992000.0,1543.467248283753,1726.0,2022-02-22 13:34:27,0.8942452191678754
150,E34137,,,2022-02-10,5290,株式会社ベルテクスコーポレーション,ガラス・土石製品,4520286000.0,30930299000.0,14072322000.0,3686060000.0,5244707000.0,45202860000.0,17729572600.0,57687725600.0,10184450.0,5664.294645268031,3015.0,2022-02-22 13:12:21,1.8787046916311876
151,E00590,,,2021-11-12,35910,株式会社ワコールホールディングス,繊維製品,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65589042.0,0.0,0.0,,0.0
152,E01253,,,2022-02-14,5463,丸一鋼管株式会社,鉄鋼,28257000000.0,185443000000.0,43623000000.0,81706000000.0,12731000000.0,282570000000.0,214801400000.0,484640400000.0,94000000.0,5155.748936170213,2900.0,2022-02-22 11:35:02,1.7778444607483492
153,E01916,,,2022-02-14,6982,株式会社リード,輸送用機器,-121437000.0,3252696000.0,2831095000.0,792661000.0,3286725000.0,-1214370000.0,648043000.0,-3853052000.0,2632960.0,-1463.3917719980554,457.0,2022-02-22 13:54:24,-3.202170179426817
154,E33864,,,2022-02-14,65740,株式会社コンヴァノ,サービス業,0.0,591146000.0,1118770000.0,0.0,0.0,0.0,-751378000.0,-751378000.0,2268160.0,-331.27204430022573,0.0,,0.0
155,E04967,,,2021-11-15,4653,株式会社ダイオーズ,サービス業,576609000.0,10705799000.0,6343059000.0,2148494000.0,3362186000.0,5766090000.0,5242622200.0,7646526200.0,13439142.0,568.9742842214183,995.0,2022-02-22 15:15:02,0.5718334514788124
156,E33624,,,2022-02-14,71990,プレミアグループ株式会社,その他金融業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13346990.0,0.0,0.0,,0.0
157,E00792,,,2022-02-10,40880,エア・ウォーター株式会社,化学,0.0,367188000000.0,256900000000.0,0.0,0.0,0.0,58908000000.0,58908000000.0,229755057.0,256.3947917803611,0.0,,0.0
158,E04934,,,2022-02-08,9788,株式会社ナック,サービス業,1889000000.0,25515000000.0,12977000000.0,3958000000.0,5495000000.0,18890000000.0,13900600000.0,27295600000.0,24306750.0,1122.9637857796702,981.0,2022-02-22 15:15:01,1.144713339224944
159,E03407,,,2022-02-10,2767,フィールズ株式会社,卸売業,2366000000.0,64532000000.0,39340000000.0,6800000000.0,8325000000.0,23660000000.0,24124000000.0,39459000000.0,34700000.0,1137.1469740634006,618.0,2022-02-22 15:15:00,1.840043647351781
160,E02331,,,2021-11-12,7716,株式会社ナカニシ,精密機器,11113769000.0,59504225000.0,7571039000.0,14643425000.0,796257000.0,111137690000.0,65062403200.0,175403836200.0,94259400.0,1860.8630672378563,2051.0,2022-02-22 15:15:00,0.9072954984094862
161,E02287,,,2021-11-12,7758,株式会社セコニック,機械,155000000.0,4583000000.0,1254000000.0,866000000.0,356000000.0,1550000000.0,3944200000.0,5138200000.0,1880000.0,2733.0851063829787,3380.0,2022-02-22 11:35:01,0.8086050610600528
162,E00900,,,2021-11-12,4619,日本特殊塗料株式会社,化学,141000000.0,26308000000.0,19918000000.0,23232000000.0,8075000000.0,1410000000.0,25638400000.0,18973400000.0,23611200.0,803.5762688893407,867.0,2022-02-22 15:15:01,0.9268469076001622
163,E01786,,,2021-11-12,6768,株式会社タムラ製作所,電気機器,282000000.0,57313000000.0,26942000000.0,9596000000.0,20322000000.0,2820000000.0,34578600000.0,17076600000.0,82771473.0,206.31021028223094,585.0,2022-02-22 15:15:01,0.35266702612347167
164,E02544,,,2021-11-12,8291,日産東京販売ホールディングス株式会社,小売業,1476000000.0,29468000000.0,19046000000.0,14500000000.0,20436000000.0,14760000000.0,21112800000.0,15436800000.0,66635063.0,231.66182044429073,230.0,2022-02-22 15:15:01,1.007225306279525
165,E03792,,,2021-11-12,8700,丸八証券株式会社,証券、商品先物取引業,188000000.0,9906725000.0,3171126000.0,489662000.0,1000000.0,1880000000.0,6591035800.0,8470035800.0,4042970.0,2095.0033762308403,1610.0,2022-02-22 15:15:00,1.3012443330626338
166,E02104,,,2021-11-12,3782,株式会社　ディー・ディー・エス,情報・通信業,-195566000.0,2743269000.0,517639000.0,183266000.0,258068000.0,-1955660000.0,2305368200.0,91640200.0,48260063.0,1.8988827262823922,137.0,2022-02-22 09:00:00,0.013860457856075856
167,E36750,,,2022-02-10,6227,AIメカテック株式会社,電気機器,176746000.0,16039617000.0,10425151000.0,191577000.0,533576000.0,1767460000.0,3721012800.0,4954896800.0,5630000.0,880.088241563055,1108.0,2022-02-22 15:15:02,0.7943034671146706
168,E04187,,,2022-02-10,9064,ヤマトホールディングス株式会社,陸運業,79172000000.0,594301000000.0,450931000000.0,137539000000.0,134627000000.0,791720000000.0,190722800000.0,847815800000.0,388575592.0,2181.8555191186583,2187.0,2022-02-22 14:29:14,0.9976476996427336
169,E00434,,,2022-02-04,2613,株式会社Ｊ－オイルミルズ,食料品,192000000.0,89408000000.0,38082000000.0,15017000000.0,26576000000.0,1920000000.0,58726600000.0,34070600000.0,33508446.0,1016.7764867400894,1734.0,2022-02-22 15:15:02,0.5863762899308473
170,E35568,,,2022-02-14,4932,株式会社アルマード,化学,624046000.0,3473933000.0,821468000.0,78157000.0,31267000.0,6240460000.0,2566328400.0,8775521400.0,10394000.0,844.2872233981143,844.0,2022-02-22 15:15:00,1.0003403120830738
171,E00906,,,2021-11-11,4120,スガイ化学工業株式会社,化学,226563000.0,4515562000.0,2803934000.0,2008855000.0,1561941000.0,2265630000.0,3159696200.0,3863385200.0,1373000.0,2813.827530954115,1523.0,2022-02-22 15:15:01,1.8475558312239757
172,E33005,,,2021-11-12,6545,株式会社インターネットインフィニティー,サービス業,67064000.0,1646539000.0,887491000.0,303117000.0,522907000.0,670640000.0,884666800.0,1032399800.0,5427771.0,190.20695604143947,379.0,2022-02-22 15:15:01,0.5018653193705527
173,E00189,,,2022-02-14,1981,株式会社協和日成,建設業,650235000.0,16539259000.0,7839962000.0,3355814000.0,479555000.0,6502350000.0,10487118600.0,16509913600.0,11800000.0,1399.145220338983,1080.0,2022-02-22 15:15:00,1.2955048336472066
174,E33598,,,2021-12-22,3999,ナレッジスイート株式会社,情報・通信業,-39663000.0,1133659000.0,1262611000.0,1731070000.0,952977000.0,-396630000.0,1349595800.0,-11200.0,5161100.0,-0.0021700800217008,733.0,2022-02-22 11:35:00,-2.9605457321975443e-06
175,E05467,,,2021-11-12,2429,株式会社ワールドホールディングス,サービス業,4115000000.0,79143000000.0,35508000000.0,5770000000.0,24061000000.0,41150000000.0,42303400000.0,59392400000.0,17571900.0,3379.9646025757033,2087.0,2022-02-22 09:00:00,1.619532631804362
176,E02977,,,2021-11-12,3347,株式会社トラスト,小売業,786245000.0,14586571000.0,15088487000.0,836555000.0,4533892000.0,7862450000.0,-2683058400.0,645499600.0,28150000.0,22.93071403197158,205.0,2022-02-21 09:00:00,0.11185714161937356
177,E02478,,,2022-01-14,6159,ミクロン精密株式会社,機械,51623000.0,8613818000.0,1288932000.0,2040574000.0,236362000.0,516230000.0,9107673600.0,9387541600.0,7706100.0,1218.1961822452342,1130.0,2022-02-21 09:00:00,1.0780497188010922
